commander_name,recommended_creature_name,synergy_percentage
"Harald, King of Skemfar","Ezuri, Renegade Leader",0.33
"Harald, King of Skemfar",Elves of Deep Shadow,0.2
"Harald, King of Skemfar","Dwynen, Gilt-Leaf Daen",0.32
"Harald, King of Skemfar",Circle of Dreams Druid,0.31
"Harald, King of Skemfar",Abomination of Llanowar,0.32
"Harald, King of Skemfar","Miara, Thorn of the Glade",0.3
"Harald, King of Skemfar",Wirewood Channeler,0.27
"Harald, King of Skemfar",Deathrite Shaman,0.18
"Harald, King of Skemfar",Wood Elves,0.23
"Harald, King of Skemfar",Realmwalker,0.23
"Harald, King of Skemfar",Tyvar the Bellicose,0.27
"Harald, King of Skemfar",Llanowar Visionary,0.29
"Harald, King of Skemfar",Elvish Champion,0.25
"Harald, King of Skemfar",Ruthless Winnower,0.23
"Harald, King of Skemfar","Eladamri, Korvecdal",0.24
"Harald, King of Skemfar",Wolverine Riders,0.21
"Harald, King of Skemfar",Elvish Harbinger,0.23
"Harald, King of Skemfar",Timberwatch Elf,0.21
"Harald, King of Skemfar",Immaculate Magistrate,0.21
"Harald, King of Skemfar",Allosaurus Shepherd,0.2
"Harald, King of Skemfar",Wirewood Symbiote,0.23
"Harald, King of Skemfar",Heritage Druid,0.22
"Harald, King of Skemfar",Golgari Findbroker,0.21
"Harald, King of Skemfar",Fauna Shaman,0.19
"Harald, King of Skemfar",Elderfang Ritualist,0.22
"Harald, King of Skemfar",Quirion Ranger,0.22
"Harald, King of Skemfar",Llanowar Tribe,0.19
"Harald, King of Skemfar",Glissa Sunslayer,0.16
"Harald, King of Skemfar","Dionus, Elvish Archdruid",0.17
"Harald, King of Skemfar",Farhaven Elf,0.17
"Harald, King of Skemfar",Rhys the Exiled,0.17
"Harald, King of Skemfar",Craterhoof Behemoth,0.1
"Harald, King of Skemfar","Tyvar, the Pummeler",0.17
"Harald, King of Skemfar",Jaspera Sentinel,0.18
"Harald, King of Skemfar",Wellwisher,0.15
"Harald, King of Skemfar",Joraga Warcaller,0.14
"Harald, King of Skemfar",Gala Greeters,0.1
"Harald, King of Skemfar",Dwynen's Elite,0.15
"Harald, King of Skemfar",Elderleaf Mentor,0.16
"Harald, King of Skemfar",Boreal Druid,0.14
"Harald, King of Skemfar",Duskwielder,0.16
"Harald, King of Skemfar",Elvish Dreadlord,0.14
"Harald, King of Skemfar",Elderfang Disciple,0.15
"Harald, King of Skemfar",Sylvan Messenger,0.13
"Harald, King of Skemfar",Birchlore Rangers,0.13
"Uchbenbak, the Great Mistake",Reassembling Skeleton,0.66
"Uchbenbak, the Great Mistake",Skeleton Crew,0.64
"Uchbenbak, the Great Mistake",Persistent Specimen,0.56
"Uchbenbak, the Great Mistake",Mortus Strider,0.54
"Uchbenbak, the Great Mistake",Paragon of Open Graves,0.53
"Uchbenbak, the Great Mistake",Clattering Augur,0.53
"Uchbenbak, the Great Mistake",Death-Priest of Myrkul,0.52
"Uchbenbak, the Great Mistake",Sanitarium Skeleton,0.5
"Uchbenbak, the Great Mistake",Gutterbones,0.49
"Uchbenbak, the Great Mistake",Death Baron,0.47
"Uchbenbak, the Great Mistake",Death Tyrant,0.48
"Uchbenbak, the Great Mistake",Underworld Sentinel,0.46
"Uchbenbak, the Great Mistake",Champion of Stray Souls,0.44
"Uchbenbak, the Great Mistake",Tenacious Dead,0.43
"Uchbenbak, the Great Mistake",Emperor of Bones,0.43
"Uchbenbak, the Great Mistake",Dimir House Guard,0.42
"Uchbenbak, the Great Mistake",Ghastly Death Tyrant,0.4
"Uchbenbak, the Great Mistake","Ozox, the Clattering King",0.4
"Uchbenbak, the Great Mistake",Forsaken Miner,0.37
"Uchbenbak, the Great Mistake","Skithiryx, the Blight Dragon",0.36
"Uchbenbak, the Great Mistake","Gisa, the Hellraiser",0.33
"Uchbenbak, the Great Mistake",Skeletal Vampire,0.36
"Uchbenbak, the Great Mistake",Hunted Bonebrute,0.35
"Uchbenbak, the Great Mistake",Bone Dragon,0.35
"Uchbenbak, the Great Mistake",Kathari Remnant,0.31
"Uchbenbak, the Great Mistake",Carrionette,0.29
"Uchbenbak, the Great Mistake",Drudge Skeletons,0.29
"Uchbenbak, the Great Mistake",Manor Skeleton,0.27
"Uchbenbak, the Great Mistake",Restless Dead,0.26
"Uchbenbak, the Great Mistake","Syr Konrad, the Grim",0.14
"Uchbenbak, the Great Mistake","Tinybones, the Pickpocket",0.22
"Uchbenbak, the Great Mistake",Augur of Skulls,0.22
"Uchbenbak, the Great Mistake",Gutless Plunderer,0.22
"Uchbenbak, the Great Mistake",Lim-Dûl's High Guard,0.22
"Uchbenbak, the Great Mistake",Skeleton Ship,0.21
"Uchbenbak, the Great Mistake","Tormod, the Desecrator",0.16
"Uchbenbak, the Great Mistake",Adaptive Automaton,0.16
"Uchbenbak, the Great Mistake",Soul Diviner,0.15
"Uchbenbak, the Great Mistake",The Ancient One,0.13
"Uchbenbak, the Great Mistake",Restless Bones,0.16
"Uchbenbak, the Great Mistake",Unworthy Dead,0.15
"Uchbenbak, the Great Mistake",Duty-Bound Dead,0.15
"Uchbenbak, the Great Mistake",Cinderbones,0.13
"Uchbenbak, the Great Mistake","Tinybones, Bauble Burglar",0.12
"Uchbenbak, the Great Mistake",Skullsnap Nuisance,0.13
"Uchbenbak, the Great Mistake",Flayed Nim,0.13
"Uchbenbak, the Great Mistake",Kjeldoran Dead,0.12
"Uchbenbak, the Great Mistake",Demilich,0.12
"Uchbenbak, the Great Mistake",Skeletal Wurm,0.12
"Uchbenbak, the Great Mistake",Barrier of Bones,0.12
"Uchbenbak, the Great Mistake",Marang River Skeleton,0.12
"Uchbenbak, the Great Mistake",Skeleton Scavengers,0.1
"Uchbenbak, the Great Mistake",Cult Conscript,0.1
"Ezuri, Claw of Progress",Fyndhorn Elves,0.23
"Ezuri, Claw of Progress",Iridescent Hornbeetle,0.38
"Ezuri, Claw of Progress",Eternal Witness,0.16
"Ezuri, Claw of Progress",Birds of Paradise,0.1
"Ezuri, Claw of Progress",Evolution Witness,0.34
"Ezuri, Claw of Progress",Cultivator of Blades,0.36
"Ezuri, Claw of Progress",Vorel of the Hull Clade,0.27
"Ezuri, Claw of Progress",Invisible Stalker,0.33
"Ezuri, Claw of Progress","Marwyn, the Nurturer",0.3
"Ezuri, Claw of Progress",Simic Manipulator,0.3
"Ezuri, Claw of Progress",Wild Beastmaster,0.28
"Ezuri, Claw of Progress",Prime Speaker Zegana,0.17
"Ezuri, Claw of Progress",Kodama of the West Tree,0.23
"Ezuri, Claw of Progress","Toski, Bearer of Secrets",0.22
"Ezuri, Claw of Progress",Devoted Druid,0.22
"Ezuri, Claw of Progress",Managorger Hydra,0.18
"Ezuri, Claw of Progress",Mulldrifter,0.16
"Ezuri, Claw of Progress",Wood Elves,0.14
"Ezuri, Claw of Progress",Fertilid,0.2
"Ezuri, Claw of Progress",Tainted Observer,0.21
"Ezuri, Claw of Progress",Maraleaf Pixie,0.16
"Ezuri, Claw of Progress","Ezuri, Stalker of Spheres",0.2
"Ezuri, Claw of Progress",Duskshell Crawler,0.18
"Ezuri, Claw of Progress","Zimone, Paradox Sculptor",0.15
"Ezuri, Claw of Progress",Mycoloth,0.18
"Ezuri, Claw of Progress",Giggling Skitterspike,0.16
"Ezuri, Claw of Progress",Hornet Queen,0.12
"Ezuri, Claw of Progress",Pollywog Prodigy,0.1
"Ezuri, Claw of Progress",Glen Elendra Archmage,0.13
"Ezuri, Claw of Progress",Zameck Guildmage,0.15
"Ezuri, Claw of Progress",Scavenging Ooze,0.13
"Ezuri, Claw of Progress",Tervigon,0.15
"Ezuri, Claw of Progress","Vorinclex, Monstrous Raider",0.14
"Ezuri, Claw of Progress",Mystic Snake,0.12
"Ezuri, Claw of Progress",Warden of the Grove,0.13
"Ezuri, Claw of Progress",Ingenious Prodigy,0.13
"Ezuri, Claw of Progress",Walking Ballista,0.1
"Ezuri, Claw of Progress",Bane of Progress,0.11
"Ezuri, Claw of Progress",Dryad Arbor,0.12
The Mindskinner,Ruin Crab,0.65
The Mindskinner,Bruvac the Grandiloquent,0.64
The Mindskinner,Jace's Phantasm,0.52
The Mindskinner,Terisian Mindbreaker,0.5
The Mindskinner,Undead Alchemist,0.48
The Mindskinner,Spark Double,0.32
The Mindskinner,"Zellix, Sanity Flayer",0.42
The Mindskinner,Fleet Swallower,0.41
The Mindskinner,Soulless Jailer,0.41
The Mindskinner,Hedron Crab,0.35
The Mindskinner,Vantress Gargoyle,0.36
The Mindskinner,Auton Soldier,0.3
The Mindskinner,Silent Hallcreeper,0.28
The Mindskinner,Giggling Skitterspike,0.3
The Mindskinner,Mirelurk Queen,0.28
The Mindskinner,"Eluge, the Shoreless Sea",0.2
The Mindskinner,"Esior, Wardwing Familiar",0.26
The Mindskinner,Riddlekeeper,0.24
The Mindskinner,Dreamborn Muse,0.23
The Mindskinner,Sakashima of a Thousand Faces,0.18
The Mindskinner,Shadow Kin,0.2
The Mindskinner,Tempest Djinn,0.19
The Mindskinner,Fog Bank,0.16
The Mindskinner,Relic Golem,0.17
The Mindskinner,Canoptek Scarab Swarm,0.16
The Mindskinner,Manic Scribe,0.15
The Mindskinner,Brass Squire,0.13
The Mindskinner,"Charix, the Raging Isle",0.12
The Mindskinner,Deepmuck Desperado,0.11
The Mindskinner,Sphinx Mindbreaker,0.1
The Mindskinner,Stuffy Doll,0.11
"Myrel, Shield of Argive",Valiant Veteran,0.67
"Myrel, Shield of Argive",Field Marshal,0.59
"Myrel, Shield of Argive",Captain of the Watch,0.58
"Myrel, Shield of Argive",Bastion Protector,0.58
"Myrel, Shield of Argive",Rescue Retriever,0.58
"Myrel, Shield of Argive","Odric, Master Tactician",0.57
"Myrel, Shield of Argive",Daru Warchief,0.56
"Myrel, Shield of Argive",Ballyrush Banneret,0.52
"Myrel, Shield of Argive",Preeminent Captain,0.51
"Myrel, Shield of Argive",Mentor of the Meek,0.49
"Myrel, Shield of Argive",Keeper of the Accord,0.47
"Myrel, Shield of Argive",Esper Sentinel,0.26
"Myrel, Shield of Argive","Thalia, Heretic Cathar",0.48
"Myrel, Shield of Argive",Cathar Commando,0.46
"Myrel, Shield of Argive","Boromir, Warden of the Tower",0.41
"Myrel, Shield of Argive",Siege Veteran,0.48
"Myrel, Shield of Argive",Prava of the Steel Legion,0.42
"Myrel, Shield of Argive",Goldnight Commander,0.41
"Myrel, Shield of Argive","Mondrak, Glory Dominus",0.32
"Myrel, Shield of Argive",Catapult Master,0.4
"Myrel, Shield of Argive","Darien, King of Kjeldor",0.39
"Myrel, Shield of Argive",Firemane Commando,0.27
"Myrel, Shield of Argive",Roaming Throne,0.27
"Myrel, Shield of Argive",Defiler of Faith,0.22
"Myrel, Shield of Argive",Reverent Hoplite,0.25
"Myrel, Shield of Argive","Thalia, Guardian of Thraben",0.27
"Myrel, Shield of Argive",Knight-Captain of Eos,0.3
"Myrel, Shield of Argive","Baird, Steward of Argive",0.29
"Myrel, Shield of Argive",Resolute Reinforcements,0.3
"Myrel, Shield of Argive",Archetype of Courage,0.29
"Myrel, Shield of Argive",Serra Redeemer,0.28
"Myrel, Shield of Argive","Brimaz, King of Oreskos",0.25
"Myrel, Shield of Argive",Precinct Captain,0.25
"Myrel, Shield of Argive","Elesh Norn, Grand Cenobite",0.12
"Myrel, Shield of Argive",Moonshaker Cavalry,0.15
"Myrel, Shield of Argive",Intrepid Hero,0.23
"Myrel, Shield of Argive",Hero of Bladehold,0.21
"Myrel, Shield of Argive",Bounty Agent,0.21
"Myrel, Shield of Argive",Mirror Entity,0.16
"Myrel, Shield of Argive",Coppercoat Vanguard,0.2
"Myrel, Shield of Argive",Recruiter of the Guard,0.12
"Myrel, Shield of Argive",Selfless Squire,0.19
"Myrel, Shield of Argive",Haazda Marshal,0.17
"Myrel, Shield of Argive","Odric, Lunarch Marshal",0.13
"Myrel, Shield of Argive",Ranger-Captain of Eos,0.11
"Myrel, Shield of Argive",Court Street Denizen,0.13
"Myrel, Shield of Argive",Recruitment Officer,0.14
"Myrel, Shield of Argive",Loxodon Gatekeeper,0.12
"Myrel, Shield of Argive",Benalish Commander,0.13
"Myrel, Shield of Argive",Platoon Dispenser,0.1
"Myrel, Shield of Argive",Veteran Swordsmith,0.11
The Infamous Cruelclaw,"Etali, Primal Storm",0.3
The Infamous Cruelclaw,Anger,0.22
The Infamous Cruelclaw,"Ulamog, the Defiler",0.27
The Infamous Cruelclaw,Artisan of Kozilek,0.27
The Infamous Cruelclaw,Archon of Cruelty,0.26
The Infamous Cruelclaw,Wild-Magic Sorcerer,0.22
The Infamous Cruelclaw,Kaervek the Merciless,0.17
The Infamous Cruelclaw,Lizard Blades,0.23
The Infamous Cruelclaw,Combustible Gearhulk,0.19
The Infamous Cruelclaw,"Rakdos, Patron of Chaos",0.19
The Infamous Cruelclaw,"Ulamog, the Ceaseless Hunger",0.23
The Infamous Cruelclaw,"Emrakul, the World Anew",0.23
The Infamous Cruelclaw,"Sheoldred, Whispering One",0.21
The Infamous Cruelclaw,Blightsteel Colossus,0.22
The Infamous Cruelclaw,"Kozilek, the Great Distortion",0.22
The Infamous Cruelclaw,Keeper of Secrets,0.2
The Infamous Cruelclaw,"Kozilek, Butcher of Truth",0.2
The Infamous Cruelclaw,Shadowgrange Archfiend,0.17
The Infamous Cruelclaw,"Ulamog, the Infinite Gyre",0.19
The Infamous Cruelclaw,"Valgavoth, Terror Eater",0.17
The Infamous Cruelclaw,Shard of the Nightbringer,0.17
The Infamous Cruelclaw,"Karlach, Fury of Avernus",0.14
The Infamous Cruelclaw,It That Betrays,0.15
The Infamous Cruelclaw,Nalfeshnee,0.13
The Infamous Cruelclaw,"Emrakul, the Promised End",0.15
The Infamous Cruelclaw,"Squee, Goblin Nabob",0.12
The Infamous Cruelclaw,Big Game Hunter,0.1
The Infamous Cruelclaw,Flaming Tyrannosaurus,0.13
The Infamous Cruelclaw,Void Winnower,0.11
The Infamous Cruelclaw,Scourge of the Throne,0.11
The Infamous Cruelclaw,Desolation Twin,0.11
The Infamous Cruelclaw,Ancient Cellarspawn,0.1
The Infamous Cruelclaw,Rottenmouth Viper,0.1
The Infamous Cruelclaw,"Maha, Its Feathers Night",0.1
The Infamous Cruelclaw,Sire of Seven Deaths,0.1
"Marwyn, the Nurturer",Elvish Archdruid,0.78
"Marwyn, the Nurturer",Priest of Titania,0.69
"Marwyn, the Nurturer","Ezuri, Renegade Leader",0.63
"Marwyn, the Nurturer",Leaf-Crowned Visionary,0.63
"Marwyn, the Nurturer",Imperious Perfect,0.61
"Marwyn, the Nurturer",Elvish Visionary,0.59
"Marwyn, the Nurturer",Quirion Ranger,0.54
"Marwyn, the Nurturer",Wirewood Symbiote,0.53
"Marwyn, the Nurturer",Llanowar Elves,0.38
"Marwyn, the Nurturer",Elvish Mystic,0.41
"Marwyn, the Nurturer",Beast Whisperer,0.47
"Marwyn, the Nurturer",Fyndhorn Elves,0.43
"Marwyn, the Nurturer",Reclamation Sage,0.52
"Marwyn, the Nurturer",Arbor Elf,0.44
"Marwyn, the Nurturer",Circle of Dreams Druid,0.43
"Marwyn, the Nurturer",Lys Alana Huntmaster,0.52
"Marwyn, the Nurturer",Elvish Warmaster,0.52
"Marwyn, the Nurturer",Immaculate Magistrate,0.48
"Marwyn, the Nurturer",Allosaurus Shepherd,0.36
"Marwyn, the Nurturer",Timberwatch Elf,0.42
"Marwyn, the Nurturer","Dwynen, Gilt-Leaf Daen",0.41
"Marwyn, the Nurturer",Fierce Empath,0.35
"Marwyn, the Nurturer",Craterhoof Behemoth,0.23
"Marwyn, the Nurturer",Canopy Tactician,0.37
"Marwyn, the Nurturer",Eternal Witness,0.1
"Marwyn, the Nurturer","Dionus, Elvish Archdruid",0.38
"Marwyn, the Nurturer",Elvish Champion,0.37
"Marwyn, the Nurturer",Regal Force,0.28
"Marwyn, the Nurturer",Seeker of Skybreak,0.35
"Marwyn, the Nurturer",Boreal Druid,0.3
"Marwyn, the Nurturer",Joraga Warcaller,0.34
"Marwyn, the Nurturer",Copperhorn Scout,0.34
"Marwyn, the Nurturer",Fauna Shaman,0.3
"Marwyn, the Nurturer",Wood Elves,0.25
"Marwyn, the Nurturer",Llanowar Tribe,0.21
"Marwyn, the Nurturer",Wirewood Channeler,0.31
"Marwyn, the Nurturer",Elvish Harbinger,0.3
"Marwyn, the Nurturer","Eladamri, Korvecdal",0.26
"Marwyn, the Nurturer",Realmwalker,0.25
"Marwyn, the Nurturer",Temur Sabertooth,0.24
"Marwyn, the Nurturer",Scryb Ranger,0.25
"Marwyn, the Nurturer",Galadhrim Brigade,0.28
"Marwyn, the Nurturer","Yeva, Nature's Herald",0.19
"Marwyn, the Nurturer",Llanowar Visionary,0.24
"Marwyn, the Nurturer",Wellwisher,0.25
"Marwyn, the Nurturer","Ashaya, Soul of the Wild",0.11
"Marwyn, the Nurturer",Heritage Druid,0.22
"Marwyn, the Nurturer",Dwynen's Elite,0.22
"Marwyn, the Nurturer",Elvish Spirit Guide,0.19
"Marwyn, the Nurturer",Hyrax Tower Scout,0.19
"Marwyn, the Nurturer",Wolverine Riders,0.19
"Marwyn, the Nurturer",Ivy Lane Denizen,0.16
"Marwyn, the Nurturer",Essence Warden,0.17
"Marwyn, the Nurturer","Tyvar, the Pummeler",0.12
"Marwyn, the Nurturer",Jagged-Scar Archers,0.17
"Marwyn, the Nurturer",Farhaven Elf,0.14
"Marwyn, the Nurturer",Woodland Bellower,0.13
"Marwyn, the Nurturer",Great Oak Guardian,0.14
"Marwyn, the Nurturer","Haldir, Lórien Lieutenant",0.15
"Marwyn, the Nurturer",Gala Greeters,0.1
"Millicent, Restless Revenant",Drogskol Captain,0.93
"Millicent, Restless Revenant",Supreme Phantom,0.91
"Millicent, Restless Revenant",Rattlechains,0.89
"Millicent, Restless Revenant",Drogskol Reinforcements,0.85
"Millicent, Restless Revenant",Nebelgast Herald,0.73
"Millicent, Restless Revenant",Ghostly Pilferer,0.72
"Millicent, Restless Revenant",Remorseful Cleric,0.71
"Millicent, Restless Revenant",Shacklegeist,0.7
"Millicent, Restless Revenant",Hanged Executioner,0.69
"Millicent, Restless Revenant",Spectral Arcanist,0.67
"Millicent, Restless Revenant",Windborn Muse,0.65
"Millicent, Restless Revenant",Selfless Spirit,0.64
"Millicent, Restless Revenant",Patrician Geist,0.65
"Millicent, Restless Revenant",Spectral Sailor,0.63
"Millicent, Restless Revenant",Mirror Entity,0.62
"Millicent, Restless Revenant",Empyrean Eagle,0.55
"Millicent, Restless Revenant",Ethereal Investigator,0.6
"Millicent, Restless Revenant","Donal, Herald of Wings",0.53
"Millicent, Restless Revenant",Twilight Drover,0.53
"Millicent, Restless Revenant",Bygone Bishop,0.52
"Millicent, Restless Revenant",Spectral Shepherd,0.51
"Millicent, Restless Revenant",Geist of Saint Traft,0.49
"Millicent, Restless Revenant",Guardian of Faith,0.46
"Millicent, Restless Revenant",Mausoleum Wanderer,0.46
"Millicent, Restless Revenant",Angel of Flight Alabaster,0.45
"Millicent, Restless Revenant","Kira, Great Glass-Spinner",0.43
"Millicent, Restless Revenant",Cemetery Illuminator,0.43
"Millicent, Restless Revenant",Karmic Guide,0.39
"Millicent, Restless Revenant",Spell Queller,0.41
"Millicent, Restless Revenant",Drumbellower,0.28
"Millicent, Restless Revenant",Skyclave Apparition,0.3
"Millicent, Restless Revenant",Moonshaker Cavalry,0.31
"Millicent, Restless Revenant",Priest of the Blessed Graf,0.34
"Millicent, Restless Revenant",Clarion Spirit,0.33
"Millicent, Restless Revenant","Oyobi, Who Split the Heavens",0.33
"Millicent, Restless Revenant",Dreamshackle Geist,0.26
"Millicent, Restless Revenant",Sire of the Storm,0.31
"Millicent, Restless Revenant",Kami of False Hope,0.27
"Millicent, Restless Revenant",Drogskol Reaver,0.22
"Millicent, Restless Revenant",Mentor of the Meek,0.22
"Millicent, Restless Revenant",Hallowed Spiritkeeper,0.24
"Millicent, Restless Revenant","Timin, Youthful Geist",0.19
"Millicent, Restless Revenant",Spectral Adversary,0.22
"Millicent, Restless Revenant",Nikko-Onna,0.21
"Millicent, Restless Revenant","Anafenza, Unyielding Lineage",0.21
"Millicent, Restless Revenant",Kami of the Crescent Moon,0.15
"Millicent, Restless Revenant",Custodi Soulbinders,0.18
"Millicent, Restless Revenant","Rhoda, Geist Avenger",0.14
"Millicent, Restless Revenant",Drogskol Cavalry,0.18
"Millicent, Restless Revenant",White Orchid Phantom,0.16
"Millicent, Restless Revenant",Dust Animus,0.16
"Millicent, Restless Revenant",Roaming Throne,0.14
"Millicent, Restless Revenant",Unsettled Mariner,0.14
"Millicent, Restless Revenant","Abuelo, Ancestral Echo",0.1
"Millicent, Restless Revenant","Ao, the Dawn Sky",0.14
"Millicent, Restless Revenant",Indebted Spirit,0.14
"Millicent, Restless Revenant",Final-Word Phantom,0.12
"Millicent, Restless Revenant",Flockchaser Phantom,0.12
Vivi Ornitier,Harmonic Prodigy,0.52
Vivi Ornitier,Tandem Lookout,0.47
Vivi Ornitier,"Niv-Mizzet, Visionary",0.38
Vivi Ornitier,"Veyran, Voice of Duality",0.37
Vivi Ornitier,Storm-Kiln Artist,0.15
Vivi Ornitier,Archmage Emeritus,0.13
Vivi Ornitier,"Niv-Mizzet, Parun",0.13
Vivi Ornitier,Hullbreaker Horror,0.31
Vivi Ornitier,Quicksilver Elemental,0.34
Vivi Ornitier,Simian Spirit Guide,0.25
Vivi Ornitier,Coruscation Mage,0.1
Vivi Ornitier,Valley Floodcaller,0.2
Vivi Ornitier,"Ragavan, Nimble Pilferer",0.17
Vivi Ornitier,Imperial Recruiter,0.16
Vivi Ornitier,"Ghyrson Starn, Kelermorph",0.17
Vivi Ornitier,Spellskite,0.13
Vivi Ornitier,Dragon's Rage Channeler,0.14
Vivi Ornitier,Displacer Kitten,0.12
Vivi Ornitier,Spellseeker,0.1
Vivi Ornitier,Drift of Phantasms,0.1
"Gargos, Vicious Watcher",Hungering Hydra,0.76
"Gargos, Vicious Watcher",Voracious Hydra,0.76
"Gargos, Vicious Watcher",Managorger Hydra,0.75
"Gargos, Vicious Watcher",Hydra Omnivore,0.72
"Gargos, Vicious Watcher",Kalonian Hydra,0.72
"Gargos, Vicious Watcher",Steelbane Hydra,0.71
"Gargos, Vicious Watcher",Lifeblood Hydra,0.71
"Gargos, Vicious Watcher",Genesis Hydra,0.68
"Gargos, Vicious Watcher",Primordial Hydra,0.67
"Gargos, Vicious Watcher",Hydra Broodmaster,0.66
"Gargos, Vicious Watcher",Ulvenwald Hydra,0.62
"Gargos, Vicious Watcher",Mistcutter Hydra,0.64
"Gargos, Vicious Watcher",Oran-Rief Hydra,0.6
"Gargos, Vicious Watcher",Whiptongue Hydra,0.61
"Gargos, Vicious Watcher",Vastwood Hydra,0.62
"Gargos, Vicious Watcher",Neverwinter Hydra,0.57
"Gargos, Vicious Watcher",Goldvein Hydra,0.54
"Gargos, Vicious Watcher",Hooded Hydra,0.55
"Gargos, Vicious Watcher",Ironscale Hydra,0.56
"Gargos, Vicious Watcher",Heroes' Bane,0.52
"Gargos, Vicious Watcher",Protean Hydra,0.52
"Gargos, Vicious Watcher",Mossborn Hydra,0.38
"Gargos, Vicious Watcher",Nyxborn Hydra,0.47
"Gargos, Vicious Watcher",Rampant Rejuvenator,0.42
"Gargos, Vicious Watcher",Karametra's Acolyte,0.25
"Gargos, Vicious Watcher",Benevolent Hydra,0.4
"Gargos, Vicious Watcher",Nessian Wilds Ravager,0.39
"Gargos, Vicious Watcher",Warden of the Grove,0.33
"Gargos, Vicious Watcher",Fanatic of Rhonas,0.14
"Gargos, Vicious Watcher",Wren's Run Hydra,0.32
"Gargos, Vicious Watcher","Selvala, Heart of the Wilds",0.15
"Gargos, Vicious Watcher","Polukranos, World Eater",0.29
"Gargos, Vicious Watcher",Llanowar Tribe,0.16
"Gargos, Vicious Watcher",Feral Hydra,0.27
"Gargos, Vicious Watcher",Capricopian,0.24
"Gargos, Vicious Watcher",Vigor,0.1
"Gargos, Vicious Watcher",Apex Devastator,0.14
"Gargos, Vicious Watcher",Nexos,0.22
